"node" "R" "H"
1 0.192020285080989 7.43262350443322
2 1.30863849442586 4.08256069397055
3 0.419050920594176 2.35266489878627
4 0.047480865472506 0.195889277560495
5 0.000287520863156881 3.53356340414636
6 0.442493967021137 3.66941722818163
7 0.000901063892989508 0.296337719711919
8 0.0827981108666237 -3.59378693387581
9 0.25782311380803 -4.62793021362916
10 0.238226387530706 -5.47605382510207
11 0.0946184835966967 6.0339193592092
12 0.2341658185404 0.565613488103547
13 0.0346335612370817 14.5467837430608
14 0.0855422334055349 12.691875638235
15 0.0601339316126878 0.150855330085088
16 0.0012775785594671 11.7863869433085
17 0.00380374199626232 3.3828902468388
18 0.00535254440501553 1.80036031026327
19 0.553948179880484 2.20151607140981
20 0.0940867939769173 6.801427984348
21 0.0127421857190632 11.5652920090591
22 0.00447920424301923 6.20110816164055
23 0.674414617320625 -0.171068598082925
24 0.334966150659394 1.4736577631252
25 0.344588155012912 6.28871435504844
26 0.0210207733900443 0.0129056587399661
27 0.0194926463839252 2.76225434522813
28 0.0212207967228676 -1.83602489025088
29 0.196488661949506 7.308380449455
30 0.388662697096516 5.41281016237241
31 0.670846724161301 7.47705825188941
32 0.145001897327165 1.53952649560215
33 0.297992062511924 -1.53624945800301
34 0.00107697299454143 1.753672001314
35 0.00106753702670733 3.9984642586964
36 0.111061322152397 5.55083847440706
37 0.15252617412556 8.26411519705972
38 2.88907575259482 0.653450202426495
39 0.0972267368330848 -1.93473311099296
40 0.662640693564829 1.63274605727742
41 0.146027380207302 5.97281981937317
42 0.529127379838171 8.29686322216351
43 0.132846202847282 2.2144427948964
44 0.164695003857146 3.77311524773056
45 0.505279913217874 7.37535987171103
46 0.264786755425604 8.61886820879759
47 0.158452308144544 4.61906689799088
48 0.252515606977281 3.18834318477805
49 0.171210704163683 6.31720207176565
50 0.147920996126067 -2.42455111296906
51 0.00448477828999913 4.40628523189494
52 0.000210629694795622 6.22076503691858
53 0.00305835936972879 1.46482756926099
54 0.669916907761496 5.23204882417746
55 0.12572653730108 5.92120496492323
56 0.0401539963602946 7.55668471621713
57 0.0846009632962881 3.54697548828374
58 0.146502059505353 -3.3415508572637
59 0.465275886532054 -0.416967055337154
60 0.0143019302684204 4.24668496467358
61 0.00600386050739445 -2.06864161353979
62 0.0701511357205875 0.278843887212955
63 0.0351351835983079 5.23712609995778
64 0.038220333078365 3.53566389064414
65 0.0799228565095318 8.21579088891326
66 0.00722513962071309 0.0348962623061402
67 0.0531899234909349 5.39476704437951
68 0.0142193618974102 3.62276817554455
69 0.35535878283229 9.82322045313607
70 0.448041794036836 5.14852879889894
71 0.0240986988248007 -1.19007733161705
72 0.482863060801238 0.73187686177763
73 0.114373376121029 6.97528952455886
74 1.11455426997224e-05 5.814500253098
75 0.0706970599794684 7.48862798833422
76 0.00315894311807796 5.54184443728235
77 0.0462006786455023 1.82983351614228
78 0.139156678241725 7.28624515746304
79 0.273151414742367 10.7093406388278
80 0.101491863078926 4.94216680550642
81 0.945673465136522 3.7904885023342
82 0.070893231412122 0.128668155050542
83 0.10459895567709 3.64977556497349
84 0.000897704079531915 -1.50903532713049
85 2.27693195041513e-06 -2.19060349689058
86 1.57572656981422 4.96117326163806
87 0.229313330515374 11.386750367041
88 0.00953064588606079 -1.372253015309
89 0.494614633643547 1.53344132890555
90 0.0316888709101935 4.26670589988224
91 0.00630234230228513 3.40165482496037
92 0.259903578644812 10.9068522127651
93 0.0109170727063509 -0.0603196076343213
94 0.652316856898412 0.480331663014146
95 0.1100551297651 6.91712370675215
96 0.0165853951208673 3.36744684438783
97 0.128095301648538 8.04406812511083
98 0.840180548571502 2.04436090922877
99 0.000888362321947417 0.22146242061411
100 0.00457222728851229 6.6858838336696
