"node" "R" "H"
1 5.3876285705056 4.55546293627277
2 -0.515764177822702 8.61771603005271
3 1.55227433142557 5.1892092360466
4 8.18546509759779 2.96561552485987
5 6.7919027140435 5.21915942370587
6 1.56364039936978 7.57728410702795
7 3.40921603620784 7.18258612053594
8 5.28728176581693 7.89371740564506
9 -2.16664539079635 6.71632169594945
10 -8.15322592351199 4.08977983764368
11 8.28400308234264 9.15307822897688
12 6.65287236026243 13.1763920305324
13 8.53226094352527 0.279069048115569
14 -4.61681044775423 6.38490919120745
15 4.52998029462693 3.13172012649553
16 10.5474147371976 5.99286457166895
17 9.74214982181622 6.83302930930536
18 -5.22525124764382 10.4023445120234
19 -4.49773938390002 8.52445943102557
20 -4.02041778836722 2.57803601486401
21 7.35753440470825 10.2659183531589
22 5.14263220016479 -1.24827553376174
23 -3.76216408805788 15.5646578809796
24 -7.40083291262485 8.56445133216823
25 -7.30426561649941 9.45728484727602
26 -4.29680492099593 2.23728364110625
27 10.3418267086031 11.4333885911343
28 4.22575291189997 10.7120653158982
29 -3.96050901717033 6.62120403062146
30 0.339591256107921 10.2244057176414
31 -6.70793616564614 3.44452667625411
32 -3.38965562868995 8.19791614645135
33 0.123449324574554 0.447366927528908
34 7.41043464800999 6.77593337187232
35 -4.11696059298779 1.76194086413469
36 4.43919177061085 8.22528022871351
37 1.21375683874325 -3.26622316775377
38 -0.582117461480619 -0.669136655109049
39 2.5108143415396 9.17108359392569
40 10.4975003479489 13.3104116427341
41 2.41850935507469 1.34851478524122
42 5.12047097006117 10.5244024444787
43 3.3049476212122 8.65986182380168
44 8.77413058693183 5.51476730359487
45 2.36299219582021 9.57315871184345
46 3.21075558223129 6.49081547379538
47 4.40332013171576 11.1879348548285
48 5.06451847613714 7.92335568841069
49 1.19460045819738 4.63502241945501
50 1.95662795913255 6.7192494408553
51 -5.00034472860764 6.94569800708045
52 3.76341903694839 2.49527301838528
53 3.88302374429741 8.80939020928746
54 4.0273550078922 10.9329460430104
55 2.55216998561822 5.00575634474609
56 1.65319074044449 11.8142528945633
57 -1.73479016853619 9.64850007130932
58 -5.19579518257536 10.1913217164822
59 0.922662074721695 1.68617943435785
60 1.65889138607971 5.11566642787196
61 4.68762522306831 3.46264462814754
62 8.61148521948675 10.986000042987
63 1.48791573300718 4.72692803089463
64 1.63245816565106 3.03017203610647
65 5.6310951602062 -1.46469779661396
66 9.10479449601607 9.29616266833615
67 -4.47106565220548 6.10367481647808
68 4.13897489614791 7.63812067822439
69 13.1187152588962 6.81514667371739
70 -3.67520554045636 6.90459500240794
71 -3.00696578743094 -2.05501405936355
72 -5.24414565160903 6.77178315923782
73 8.57181163907029 11.3701931248975
74 3.1508219273954 6.60876613114258
75 -6.24938976273084 13.9345181271266
76 6.04443391789299 13.2070701421583
77 0.402070565519226 -1.68703508432614
78 -1.6988955193889 7.60486809144436
79 -2.85082317352945 9.60598411165468
80 -4.90387650935388 12.6354747311505
81 -0.055520540401532 0.948833238170293
82 -0.944498798962158 4.8841453524623
83 -3.37028502647159 12.497794628392
84 1.06544067486308 12.04866546785
85 2.5390742968777 8.4989449860291
86 0.383331601621901 8.62316762017049
87 6.50165498019529 11.5943602527689
88 5.73003578571011 5.62121605041804
89 0.268433625162216 6.70263009121569
90 -3.64739977912894 1.37235838576922
91 -3.69029825015052 6.74435751933311
92 0.302107709644961 5.73262258014036
93 3.87134928258825 3.09941797313399
94 -10.0584046268551 5.737876292204
95 3.94047589823006 8.40184698970206
96 4.442747837707 8.65596571299474
97 2.43714046215341 -6.6687778363063
98 3.70436472834093 -0.0164322387179308
99 9.69420738657498 5.24951247851896
100 0.393478345173905 9.84547612338993
101 2.34936073717428 12.3590544248098
102 0.696541052788524 3.61797480142381
103 3.29690851886745 7.18850304635926
104 1.48518152898397 7.79506942055349
105 -6.56065819211378 5.82506335791815
106 8.13110752416956 10.7837689481643
107 -2.45048621951436 7.86108804567095
108 -2.75526056013439 3.30623251068799
109 0.34792085248455 10.713706131597
110 -2.00828749681298 5.2767463300651
111 -5.51307684661082 7.4717901743853
112 6.1600293688844 6.76472683010663
113 7.23756065343879 7.14568186695252
114 -2.83033119965334 2.05094224892604
115 -5.4154547828521 2.60544884579474
116 0.181554732457296 7.11287227491642
117 -3.13160843609518 6.38486707804735
118 0.688289573401025 3.63715187082827
119 -4.22807456225136 7.83383540708308
120 -2.56994288962032 11.1502121884622
121 -0.768109384731036 10.7935258671013
122 -3.86277859454233 9.45198328796233
123 -0.495615080450854 0.930631990856565
124 0.340857262193786 12.9626177820234
125 -2.30416782461956 11.1844019898742
126 -2.96889643239831 5.05195891207857
127 6.75444647714379 8.7762511990039
128 3.83400010581419 13.1514187399497
129 11.4705598306101 6.77949628669928
130 8.19390646046154 3.21340875631738
131 6.86439133691245 12.0861966988813
132 -6.0617190899676 2.29117366606151
133 4.10206387862386 9.45954597559357
134 0.202308131238211 12.8042010330581
135 -5.75181342585799 2.13023616936219
136 5.39677763865548 5.51945699587678
137 -2.1434582963481 7.42433909012337
138 -2.11968270384202 0.0815764738071652
139 4.85352141673836 7.30550216456374
140 5.16969515335282 11.3024227529945
141 11.5941724029665 2.81714573142248
142 3.49553459344284 3.78980112261003
143 -0.073700918695125 2.90627747261884
144 -8.2575636548201 8.23849847022965
145 -0.892929253234464 5.57252640960456
146 2.15154416237066 3.49264985968243
147 -10.6362086877283 2.85310377164087
148 -2.79225057750867 9.59796236974981
149 5.59658330689591 9.36905071822532
150 -2.43549739109929 7.4857480347431
151 -7.35890531940228 11.9268743626259
152 3.45294769526746 8.9926826061763
153 -0.253852489582954 13.2199939595697
154 8.1719323794245 7.89981786800472
155 0.980043357883999 4.01818707598242
156 -7.90948647939908 9.20407311071428
157 1.46960527480032 8.40982294879592
158 6.99812063956628 7.57629063584708
159 1.84239633414596 4.237683127113
160 -1.48098029562982 12.5146237852214
161 1.55774094370443 7.25661424002386
162 8.06043610559565 11.0984202420977
163 -1.12394369957826 4.99073776689687
164 1.01159057057223 5.19717797311541
165 -7.62341342703741 10.8313520592918
166 3.4541015867824 4.07738418265137
167 6.0044594863155 6.63586515786326
168 1.02528027584823 5.06106380133927
169 3.01593248300756 11.9946362437491
170 5.29570220726773 7.64069500952209
171 9.19474273445181 4.38141472649552
172 6.58117414242293 4.41915855656304
173 0.612478572701913 7.1057579008223
174 2.45967770164278 14.0353592175376
175 7.27498350602697 11.5386832054978
176 6.04035305769726 6.43036832051047
177 -2.64707836582794 5.31073630212043
178 8.52380693439443 11.2487020953872
179 7.20611526159321 4.65359078396742
180 7.84219958512623 0.766281448702665
181 6.04159045426512 12.1530576296178
182 -2.60604687874999 5.53556449812999
183 6.0519335010148 7.2816698339197
184 -3.92491521864685 3.63182840569327
185 -4.05656901494169 9.24479201474014
186 -8.85467680755879 3.46832740092017
187 1.82702175918802 11.6568866313899
188 9.01553271868692 8.71832094708191
189 5.69488849505225 8.55700238772665
190 4.53294602612703 10.8015917260174
191 0.107952320870293 2.62664360411942
192 9.99056882015289 6.1958818010124
193 12.1119696607847 8.58001878605932
194 10.5475391123871 4.31635558360174
195 5.75683966230458 1.40086985226725
196 2.55220787971793 7.20027005924036
197 -3.58986271271771 11.477780734657
198 -1.29117434281423 3.5668243806756
199 6.90613260957748 11.5748258624955
200 -3.88784492447381 4.03833032551927
201 -9.89180488553753 5.71840557263796
202 -3.29840958593425 14.9548468342569
203 2.32379542521214 -0.535370961472582
204 0.528541067029303 1.05304957502263
205 3.87652433547566 13.1279681791874
206 -11.0898339382865 9.23099011389345
207 4.57333900381758 5.76243461954958
208 1.12355422816513 4.23097507064991
209 -2.04499684672938 6.23791641450266
210 0.81965863397237 4.89795688348627
211 6.97698194202969 8.76576273609072
212 -8.67299706267563 4.99167004999583
213 -1.18823943209571 10.2384863192444
214 -11.7824458065916 9.19596344060365
215 2.68279680702154 11.117840187223
216 1.778195161291 8.7240333226426
217 4.65411666458675 6.3820184276079
218 -4.06354979676063 7.85668771645189
219 2.04112601960247 15.1078213178725
220 3.89695665295522 2.65076482213514
221 3.69482787337425 -1.06812435044998
222 -0.561989886797948 6.18644565501961
223 7.45959075572363 4.28348051248836
224 -1.1094011651748 5.95933434610578
225 2.34934941713612 1.70261634584306
226 -6.09285415285191 13.4526136335831
227 -0.820752893398521 8.42608689958346
228 6.70231239722034 8.0839926229455
229 5.1533236793013 9.3233200347186
230 4.28298424046749 8.29925487703972
231 -1.57483652619349 0.457059618458111
232 -6.12013318423131 10.3839575615837
233 2.33763208983931 11.9511934937847
234 -2.71316238948769 -3.57432442887773
235 -8.66749986470414 6.10504251870784
236 -0.91017918385631 5.52249977832119
237 -9.95868492863465 7.84440340221576
238 -6.91296842980807 6.36574180210039
239 6.99424565926257 10.1953625878997
240 0.93036233870012 5.81326657109406
241 1.28631807656062 4.6195209896039
242 -13.1122263421516 3.00994692955532
243 6.26752379169987 2.39281487087868
244 1.52710460946171 9.8308251605622
245 -0.374991878404962 2.21379138759019
246 10.2894228760525 8.75493800171049
247 3.17914821227679 9.96197194606736
248 -1.16427015417927 2.81395440107872
249 -6.0972483786248 15.5334381595636
250 -2.65933954834515 5.98984137513288
251 -0.220215112033074 -2.38143047991716
252 5.11529166535378 0.778572494642034
253 4.57834935964986 1.98397575260917
254 -4.77731394839426 12.3074824384369
255 7.00328299865453 7.65037239068473
256 -2.50951396311772 3.33085065151655
257 -4.62074708666795 8.84666594424844
258 2.33284121083537 1.63303656071489
259 -3.09516547866758 2.06234379205889
260 -0.682089005187166 6.88152830433846
261 5.82525723594751 7.75218581182951
262 1.95398767771292 15.5547052832166
263 10.1132842809677 10.5270417752557
264 6.20392863778402 7.93054822577122
265 7.91728731323501 11.5532207182566
266 4.70453233861318 11.6041556945579
267 6.15680955224104 6.75657122643303
268 0.943574119452705 7.33625084858596
269 -7.66394095140049 9.02278525661283
270 0.100919219656645 7.34153512104279
