"node" "R" "H"
1 1.44089559554614 6.05905941927877
2 -1.36682122661617 8.02005625771219
3 -1.0953803682371 11.2392264711159
4 -1.09537870517074 11.2392244709582
5 -1.21827973959989 9.68825798707655
6 -1.09537628163689 11.2392222326827
7 0.47754682202495 9.80286492586803
8 1.72247499681818 6.16671628759905
9 -1.21825178127105 9.68822884723394
10 -1.21829171614881 9.68827422444144
11 -1.09537973844447 11.2392302247552
12 0.477555795059945 9.80286579286179
13 2.40991429866592 4.8127767123277
14 2.11974579567689 4.28582915487322
15 1.04634467507387 5.35778492580187
16 2.27554609846281 4.94673583749375
17 -1.09538026164793 11.2392270209121
18 1.05515134654309 6.44254681149495
19 0.477554208975612 9.80286562959421
20 -1.2182915903056 9.68827144192816
21 1.71596578389722 4.23108325160677
22 0.427070212784816 6.78758873944783
23 3.1806278968428 4.04360603746715
24 2.52997198464259 5.365618443643
25 -1.09537964679644 11.2392293254264
26 -1.21826028097353 9.68823567108266
27 2.41110422773104 5.48358923163274
28 -1.26611534788672 9.12847321662209
29 1.94201183502304 5.94898839647346
30 -1.09537750031156 11.2392249731978
31 1.4364846810064 5.22409539120946
32 -1.21828750041031 9.68827071682717
33 -1.21827599839586 9.6882522681691
34 1.06410264282961 7.44395648069442
35 3.24028831967439 4.65980765007617
36 -1.29690573639047 8.78003379815846
37 0.477555361396175 9.80286520387586
38 -1.0953806958468 11.2392324818611
39 1.7342210909804 8.66857507981439
40 2.2751624416173 3.1899512778464
41 0.477552393248181 9.80286647333691
42 1.44694807834271 7.06746085392194
43 -1.09537985237857 11.239226447455
44 -1.09537992999769 11.2392295195686
45 -1.21829020719119 9.68827068957319
46 1.93737065154098 4.08739276523985
47 -1.09537911431121 11.2392274258158
48 -1.09537924580422 11.2392270125326
49 -1.09538043740917 11.2392282086202
50 -1.09537989564284 11.2392291282772
51 -1.09537602660926 11.2392231832663
52 0.477550816394141 9.80286761708255
53 0.477555583253226 9.80287163956205
