"node" "R" "H"
1 0.920196488675232 5.16881808781447
2 1.32942431853798 7.41980226693406
3 0.292275994259087 6.42570318063692
4 -1.53015726809204 7.59856021379641
5 0.942418841600394 7.76286624684222
6 0.916303693934324 4.49739139888437
7 1.61244297291406 7.16976881015197
8 0.942418745480596 7.76286742990866
9 1.82757099490202 3.87184788063273
10 1.31343409497327 3.39877380195068
11 0.268468402917347 4.73719167864418
12 0.323871994816576 8.31402939694833
13 -1.33320205152201 9.8069907208158
14 0.925015137143956 5.80285963955507
15 -1.33320203381772 9.80699064696517
16 0.323872194233754 8.31402781279129
17 0.323872486394178 8.31402521376737
18 -1.3332021017644 9.80699080812437
19 -1.47664844142102 8.16527746556619
20 -1.53015698790328 7.59856036182648
21 2.17525053473989 3.52374624460989
22 -1.64018622225332 6.48486589834365
23 0.323872144703227 8.31402815924356
24 0.32387217223483 8.31402791700359
25 0.29227580638966 6.4257037763372
26 1.61244286797834 7.16976887006289
27 -1.33320207353713 9.8069907479586
28 0.917732242853311 4.77969084215502
29 -1.33320209354982 9.80699079197273
30 0.292275925208574 6.42570403209635
31 0.323872065818538 8.31402876616753
32 1.83624006035132 6.97254116029154
33 0.292276097804781 6.42570326497887
34 -1.33320209798895 9.80699080039908
35 -1.3332020988958 9.80699080160405
36 0.925015149278187 5.8028595662519
37 -1.47664853773839 8.16527755927428
38 -1.33320211058772 9.80699082377683
39 1.31277221166374 4.10158477006476
40 -1.53015736651425 7.59856041596606
41 -1.33320207503303 9.80699076103837
42 -1.33320209142295 9.80699078710667
43 -1.33320206301356 9.80699074417918
44 -1.33320212359784 9.80699084703286
45 0.32387203058389 8.31402906604043
46 -1.33320209435731 9.8069907936009
47 0.920196665790936 5.16881780808855
48 1.8281664027545 3.36217272586083
49 0.323871992906709 8.31402980674539
50 2.44330296208865 6.43945265691931
51 1.31277201413396 4.10158462944977
52 0.917731905970812 4.77969149372119
53 -1.33320211779397 9.80699084003859
54 -1.47664840940965 8.16527742865761
55 1.31754274686654 5.41602710524875
56 0.914807295332978 3.93473217994759
57 0.917732179224982 4.77969094440459
58 -1.3332020494573 9.806990664851
59 -1.33320208314748 9.80699077148364
60 1.61244297656047 7.16976878127075
61 0.323872196080676 8.31402783786947
62 -1.33320207787612 9.80699076664276
63 -1.33320206766743 9.80699074025481
64 1.60092575129381 4.09834127258265
65 -1.33320211126463 9.80699082600145
66 0.916303816866815 4.49739124014816
67 0.323872123183972 8.31402823976671
68 1.32942431656327 7.41980258222687
69 -1.33320211432049 9.8069908314248
70 -1.33320210458621 9.80699081343053
71 -1.33320211703989 9.80699083484135
72 -1.33320210220048 9.80699080731665
73 2.02213374928681 2.26440737863785
74 -1.47664772460787 8.16527682383047
75 -1.47664853383218 8.1652775541377
76 -1.58934867482847 6.99317457364576
77 1.60350739688313 5.13387653647645
78 0.268468885552842 4.73719184630528
79 -1.47664656672336 8.16527540672381
80 -1.47664839272553 8.16527742462239
81 0.323872075783286 8.31402870105109
82 2.45655201943676 1.27592323349642
83 1.3130082093712 3.53636310470504
84 -1.33320209174387 9.80699078907
85 1.60492920843386 2.77521551862323
86 1.82874760924693 3.17688719659634
87 -1.33320209498763 9.80699079407161
88 2.01505725844907 3.6842450389427
89 0.323872144732589 8.31402807323814
90 -1.33320206111171 9.80699074088303
91 0.942418829966478 7.76286654273376
92 -1.33320207257078 9.80699075534825
93 -1.33320210071074 9.80699080542132
94 0.276859584537262 5.4176707710241
95 -1.47664860662183 8.16527762044711
96 0.323872087483103 8.314028594566
