"node" "R" "H"
1 1.13196149343985 4.0022865418369
2 0.256319584852389 8.32324929246494
3 -0.0518187975639199 4.47620644176359
4 -0.0523331816024314 3.97929802073884
5 0.484292125730692 3.94029928573357
6 0.929472995753766 2.33589600427635
7 0.854809718776905 7.78917623065594
8 1.69252355776073 3.95048642939203
9 1.46799388478484 2.10801895989191
10 1.86215724846369 0.576250944493937
11 -0.239113312100044 3.72067202349528
12 0.768941347133789 4.58808982502443
13 -1.71806235958157 8.34677489572624
14 0.927038021502116 4.43019473796896
15 0.118003695379149 8.44709563683135
16 -1.11485610482086 7.75472658539198
17 -0.237113996625207 5.02863664179465
18 -0.73755507185656 6.75694078922111
19 -0.234528452073455 5.87009956482609
20 -0.737576938657106 6.75697435739444
21 1.96602022334091 1.37697422296099
22 0.248476498971642 3.05823496815602
23 0.59286892204188 8.02255387602776
24 -0.23451624184678 5.87013568222825
25 1.13193811044998 3.66090087188094
26 1.69514320201084 1.98548277823879
27 -1.69074234121661 10.0801658331382
28 1.47013474731708 1.64336388140106
29 -3.31548092148656 8.93216804838066
30 -0.744071095718262 5.6907848708231
31 -1.12482999024795 6.7554056169958
32 1.46766623143825 7.24595785365774
33 0.6812899202943 4.11160949448531
34 -1.74660621914256 6.69043882043032
35 0.374031512265797 5.65493766599272
36 0.768644434832896 3.65600627386742
37 -0.740091110812165 6.37309187796635
38 -1.72967121240739 7.74033758510744
39 1.42061467393343 1.55779442889802
40 -1.13012796690774 6.07567952577386
41 -0.722469421042289 9.20300916043101
42 -1.69068807767539 10.0801619499312
43 0.485008293363733 4.87118889670373
44 -0.45935571271997 5.81197983197406
45 1.65177873888994 7.08344186901101
46 -1.71800403848084 8.34665873005082
47 -0.0523638966216337 3.91383158371518
48 1.25343324227622 2.81548558947245
49 -1.12685776753643 6.4764599466039
50 2.42192808421223 6.40707783354519
51 0.484440346176744 3.44245169040901
52 0.247241116494892 3.67969041657211
53 -3.375549551835 8.15895398223723
54 -0.734135972470857 7.38004140078032
55 0.768602169802014 3.88727802730358
56 1.13521421412657 2.1295860873337
57 -0.460888503823263 5.40841856544394
58 -1.09940395607036 9.54383896622251
59 -1.71851876382255 8.34712799062917
60 1.60724455308692 2.46055243331498
61 1.00032659416533 5.67288547473973
62 -1.69069752908302 10.0801586440127
63 -3.14491001759758 11.41172238995
64 1.85992328268018 0.878587821057628
65 -1.69063281801924 10.0800557253328
66 -0.0522092221690727 4.2009478080056
67 -1.12876094522463 6.25725215889412
68 -0.744886961180808 5.53536596795831
69 0.854857123193537 7.78921627883369
70 -0.734207308226131 7.38020844944851
71 -0.737600371620326 6.75701853635679
72 -1.72891612215392 7.73970461704326
73 2.11163006684821 -0.276426159396941
74 0.112715974748069 6.5466818728469
75 0.374056800131221 5.6549408899335
76 0.486771125139729 2.5944680705888
77 0.998931107267471 3.65687802081467
78 1.07261003851912 1.78327526168581
79 0.484210238860424 3.5858290271599
80 -1.71822487001429 8.34683145030194
81 0.375409874761809 6.28810927788404
82 1.66765733369434 -0.0408778728492662
83 1.89750078792941 0.813558208659667
84 -1.7179583422628 8.34651677936007
85 1.97551929509991 -0.000649390062857264
86 1.06907807226837 2.50834984236596
87 1.19687036246333 7.48563251490716
88 1.60903131278263 1.91692042330837
89 0.592832375920397 8.02254059021244
90 -1.7292660315309 7.7401164906794
91 -1.13003148463621 6.07557575278351
92 -0.734236279493965 7.38026924954269
93 -0.722485338618285 9.20302515251464
94 -0.74406438351493 5.69073695511456
95 -1.13244778472318 5.78556887620541
96 0.37190045233243 3.77695177532416
97 -1.13237889660271 5.78549303452605
98 -1.76270228645893 5.6229133007884
99 1.00021915838203 2.68267740415168
100 -1.115410768193 7.75443983809263
101 -0.456379765255859 6.47849579663119
102 -1.12493345570961 6.75536855226552
103 2.12993530038602 6.66293614877761
104 0.772378155652265 2.24063062664076
105 -1.09940531336433 9.5438300090848
106 -3.28906534548044 9.28540686054652
107 -1.11543525652501 7.75443601720576
108 -0.745643463808436 5.39959533701454
109 1.19361989054325 3.94065063702062
110 -1.09940312191052 9.54383182055144
111 -0.223445533808304 8.75353656334872
112 1.69514998204024 1.98545465908308
113 0.112646421286629 6.54694246135801
114 1.13500691579303 2.17005628215416
115 0.491180358813464 8.11331186648884
116 0.372172529006733 3.42701746403334
117 -0.0514259984435025 4.70664509708116
118 0.118072820267369 8.44696548838793
119 -0.458140516484874 6.09254603256242
120 -1.12692282036628 6.47657803274614
121 0.850646022049134 3.14528104042112
122 0.586793306329902 4.06889693627549
123 -1.69070780157748 10.080110298429
124 0.592821891764636 8.02252661783375
125 0.85019477816746 3.94268717674293
126 0.773680127817728 7.86148543651453
127 -1.12863886600082 6.25715625172696
128 -3.24802661811326 9.85143168417127
129 0.372328227032449 4.57698050533365
130 -0.453848477627519 7.10476157162103
131 1.19709655009892 2.02821227992185
132 0.247680670185196 3.33087571470018
133 -1.12188640139424 7.13841268507029
134 1.82489793813789 0.481531592034018
135 1.3140257637485 1.69738047771493
136 -0.734118219435169 7.37996717657102
137 0.930960735358553 7.72148175685323
138 0.48468480886841 4.64873138884418
139 -0.0502901343748412 5.18226037002337
140 -1.69070021931877 10.0801542433485
141 0.768949101602194 3.30084489258191
142 0.770035922267443 2.75835725725873
143 0.768855899565037 3.37983037426626
144 0.372135739830747 4.42051254893491
145 -0.0490747542664861 5.68571251887376
