"node" "R" "H"
1 0.960416395047193 3.70370145819843
2 -0.0457890704557767 8.60328737124711
3 0.183434582599666 3.74998983328115
4 -0.357472098616585 4.10371328812696
5 0.183514088364597 4.05743078722562
6 1.07569102436327 2.00714955186653
7 0.904351632404374 7.75458127892731
8 1.84812584439483 3.10954204009679
9 1.49188225042657 1.85780774620038
10 1.75884697972261 0.421608040974142
11 0.554575409801199 2.79759716467645
12 0.471258152822285 4.67110095340028
13 -2.02280575255157 8.65670735135084
14 1.12512863656238 3.53884131304281
15 0.293771440545354 8.2990533804921
16 -1.42216683725256 8.06583928909077
17 -0.541764857785269 5.68139027256521
18 -1.04453422077867 7.07102071257787
19 -0.195269577457159 4.99545759421001
20 -1.43562086598947 6.57192717743312
21 1.75287445155589 1.36256116103623
22 -0.357156545529212 3.40767192734775
23 0.635456687316919 7.99590791049144
24 -0.194007071628721 5.55685419366025
25 1.07243672145216 3.59166040617039
26 1.6455198137361 1.70344960392779
27 -1.99518453129537 10.3671239101102
28 1.17958398112347 1.86853094404321
29 -3.58708365058301 9.21140462430152
30 -0.356494078040392 4.7884040408863
31 -1.43363340177936 6.79109180558359
32 1.6800110588048 7.06778496284167
33 0.772759624907013 3.76950359091529
34 -2.04983785953968 7.00137515512322
35 0.631834941722786 5.40887591560521
36 0.470790245580873 4.07146959733868
37 -0.766427331143376 5.90512900947056
38 -2.04349249660047 7.39815090766228
39 1.49648815585913 1.01305797613141
40 -1.43844457208929 6.23567918612326
41 -1.40612366608276 9.83141273610036
42 -1.9951673636726 10.3671181098009
43 0.471257986448996 4.67110247791355
44 -0.0530358073323027 5.69909573988458
45 1.56919423102232 7.16549612978581
46 -1.43131387698556 7.06918521406229
47 -0.0554904315833291 3.54190811004154
48 1.01943952285099 2.37485073024241
49 -0.7655393107681 6.12606545241907
50 2.67143722223534 6.19738719894019
51 0.471233618814201 3.2182621988781
52 0.383424216614456 2.92726862975093
53 -1.05192160178478 5.85017813517794
54 -1.43131725101762 7.06919066695022
55 0.703815849982973 3.62882947979822
56 0.775975424029176 2.1747269216921
57 -0.195992229419426 4.62810977783999
58 -1.42206764836542 8.06573064405938
59 -1.4280192617005 7.45113559176016
60 1.71600108326761 1.97026055849958
61 1.12588872900711 5.5590877905549
62 -1.42205120409874 8.06566591389998
63 -1.99516897501885 10.3671321073044
64 1.91964792889345 0.58796033385424
65 -1.99515239391094 10.3670509294685
66 -0.357293454852738 4.29067315334783
67 -1.0509644448005 6.00554539698559
68 0.0704802899785371 4.59318918918738
69 0.96372701189655 7.70168954485897
70 -0.528648186817436 9.03755271880233
71 -0.764277078083414 6.40632315791854
72 -2.04339152397084 7.39803114013226
73 2.1301370810786 -0.40063465548504
74 -0.192322978378306 6.22632281732154
75 -0.0530566115411035 5.6991547007232
76 0.289056247814544 2.66252546771255
77 1.22576334642502 2.77613427677133
78 1.18176309146216 1.47965216700333
79 0.382568289887523 3.42281176092713
80 -1.99513738933687 10.3671324974621
81 0.555490944182078 6.12098489820853
82 1.69720475423694 -0.56804120829518
83 1.95119944718791 0.462787147031375
84 -2.02281563037658 8.65670122331437
85 1.98715219696541 -0.415397557325511
86 1.17819570158831 2.21573784153744
87 1.07534719232348 7.60427672717926
88 1.71758525117537 1.54885820504404
89 0.839763727486566 5.84112585083649
90 -2.03292818892652 8.05055150480917
91 -0.767884608534401 5.56682543216992
92 -0.764289149951328 6.40634196429219
93 -1.42214943520126 8.06583141838753
94 -0.543066093723469 5.205737289912
95 -1.44306425049054 5.68230200625
96 0.183448973670114 3.97268502217314
97 -1.44150558680593 5.87170955742129
98 -1.44960646894692 4.72013422098145
99 1.01964187425791 2.33164515992271
100 -1.99514838509781 10.3671271317788
101 -0.35214161993417 6.38484330541926
102 -2.04348129765221 7.39813812175974
103 2.17214668196461 6.63480156669073
104 0.904915391373305 1.92366637901022
105 -1.02926187280833 9.48973215049364
106 -1.43553051716688 6.57184360306646
107 -1.42204358702546 8.06566442373683
108 -1.05391438639932 5.48481055672596
109 1.12529157968157 4.5260123395522
110 -0.750541454898499 9.23776403679453
111 -0.343829929640431 8.87112971899809
112 1.97647874808137 1.3290120196963
113 -0.192352894273142 6.22641429610147
114 1.22956639135396 1.65765257239116
115 0.385100196171166 6.28862232462868
116 0.553924216298911 3.08140991909683
117 0.0708849198022832 4.88659442221863
118 0.0785933283776761 8.49175173929151
119 -0.764320853978667 6.40640125147899
120 -1.0484345318556 6.40763422588211
121 0.631303397206514 3.1145866774866
122 0.553398643394704 3.6026059347562
123 -1.99516913309367 10.3671199884662
124 1.17848665772906 7.51112340891705
125 0.960469451503146 3.58170369668513
126 0.635478959704749 7.99396751856968
127 -1.05189342649659 5.8501447017329
128 -2.02280235999497 8.65670729382038
129 0.287254647666264 4.37667764605388
130 -0.759527568309869 7.41469526975934
131 1.1804156646243 1.70700780722265
132 0.0702608003743447 3.41611129792689
133 -1.42804341366259 7.45117589492514
134 1.69059198385203 0.262866349212696
135 1.45397436443441 1.28739089025488
136 -0.350070487378461 7.01175791750907
137 1.12803854314537 7.55605846538095
138 0.703755163406301 3.72880041907545
139 -0.542701434584418 5.34215463107241
140 -1.99502889772168 10.366787450789
141 0.704101659877696 3.22905983320104
142 1.07517319734363 2.1162185449288
143 0.96116907615104 2.90585813569686
144 0.287023634410778 4.04561640271166
145 -0.19338192360016 5.83879284919928
146 -0.0550217847925337 4.5968088927931
147 -1.05444179002908 5.38574594463505
148 -1.40612288134732 9.83142875538591
149 0.772754931266881 3.76951387309003
150 1.91947907045128 0.612323753836262
151 -1.43844530371946 6.23567997291886
152 1.018955756986 2.56380107128983
153 1.53500542810806 1.17854833963074
154 1.60736140999822 2.07938152265315
155 0.384131457941277 5.65461789843079
156 -0.540867148755703 5.90239779360098
157 1.36285248623368 4.28906825531904
158 -1.05020225494418 6.18805679023265
159 0.9009821518995 3.33969236381133
160 -2.02282272886969 8.65664791762187
161 -1.0518263827475 5.8500592018761
162 0.069992698307657 3.86344790195157
163 -1.44061253179949 5.98010363999841
164 -1.42804347760864 7.45117498916924
165 1.17592015633213 3.78281323596774
166 -0.0536479901896358 5.41721267943305
167 0.904360795560156 7.75461549269706
168 0.901118217689406 3.17550555944999
169 -3.42252359185205 11.6745151684221
170 -2.03287737570316 8.05050524097091
171 0.632673402803088 6.04499838525487
172 -1.43845687799926 6.23569060845178
173 0.287050985257997 3.95387061073833
174 -1.04075244669681 7.69117331443683
175 1.71944274189897 1.16578013367941
176 0.630974159887518 3.3719106034886
177 0.630727738160064 3.91153297678416
178 0.633455908338341 2.3496511619405
179 1.64520482007936 1.79152157904805
180 0.078593406183904 8.49176143657937
181 1.37150031730909 0.956369323033457
182 -0.185077888839716 8.72841525182662
183 -2.02279108396924 8.65671245781481
184 -1.02924257042689 9.4897352768561
185 0.0715322662336282 2.88026538742221
186 -1.42204416019468 8.06566724445466
187 0.287054601428738 3.64639301622194
188 1.74994443859857 2.18033984216858
189 1.12547970338774 3.11485023791982
190 0.471307805066227 3.16414358674127
191 -1.04843671627604 6.40764222645819
192 -0.194962090568257 5.15191434780112
193 0.962845263260828 2.26709126714905
194 1.07313339488281 2.85946125617489
195 1.02136602539206 1.92871087781474
196 -1.0468401724781 6.68716720203635
197 -0.0230319883112343 0.6956190111739
198 0.703718671845677 3.96045892592176
199 0.776813807110044 7.86789309539984
200 0.703698293041259 3.83859820607446
201 1.36389923181863 2.56793199908519
202 0.904357126798306 7.75460734872565
203 0.382747480906703 3.25279474935126
204 1.82316590635191 0.758494120570869
205 2.55085725632646 -0.471577433161282
206 -0.765544595906536 6.12607023602617
207 -0.194608523771968 5.33527663131966
208 -0.54228137917873 5.49835861575426
209 -1.0407494965887 7.69116549631703
210 0.777431347571041 1.91173772443857
211 -0.528649249107358 9.03757876849845
212 -0.195987679260626 4.62810328755505
213 0.635485313627429 7.99381060528672
214 0.780414858111204 1.50658985772564
215 0.900829217399088 3.64142076834389
216 0.0701762916434433 3.51376863859827
217 1.1251453552643 3.83355326961574
218 0.476370606098348 8.13590431157565
219 1.65085531426204 0.764568481874277
220 -0.770349576796885 4.92579216503266
221 -0.545569576264881 3.89841334399901
222 -0.769356039026142 5.20070529608613
223 1.22748917480712 7.46776263694086
224 -1.42796587962402 7.45105195294147
225 -0.541673908130044 5.68123473589377
226 -1.05091929479728 6.0054794289179
227 2.19887640245937 6.61128966067629
228 -1.42204183731135 8.06565817408493
229 0.553546729701622 3.37976018075233
230 1.27478482805335 7.42588419969627
231 1.85730842302158 0.490231011715976
232 0.630806409036973 3.61006641878252
233 1.17667762382107 2.82533946528571
234 0.070097275759025 3.56565948889845
235 0.191052165002781 8.39100388472002
236 -1.02927441186633 9.4896806569188
237 -0.535980375398726 7.19472062917597
238 -1.02926109278531 9.48973038538722
