"node" "R" "H"
1 -0.876487270460642 9.32716539856714
2 -0.876487063681545 9.32716480622247
3 0.808016192163023 5.20741188850733
4 -1.09259929511557 7.09229276901144
5 0.817078551714732 5.83705238851159
6 0.817078195414531 5.83705262282946
7 -0.8764865952009 9.32716463278613
8 1.47537635796218 7.22619676397291
9 1.45827583277316 5.20496176816155
10 0.800534914538564 4.5395433144133
11 -0.876486726683819 9.3271647456067
12 0.849210933699565 7.78070695055045
13 -0.876486892951673 9.32716479612141
14 0.849211006782624 7.78070698699072
15 -0.876486971520644 9.32716484192277
16 -0.876486869997863 9.32716443252549
17 0.817078358045079 5.83705266039005
18 -0.876487210390561 9.32716539836937
19 -0.876486900675698 9.32716482850322
20 0.817078268758563 5.83705262966263
21 1.45298208944192 4.17275695814921
22 -1.12922729995741 6.74276968933044
23 -0.876486741565837 9.32716475397476
24 -0.876486929542521 9.32716481303265
25 2.14056622920558 4.53021437868515
26 1.8513945982834 3.77457732436177
27 -0.876486727069538 9.32716472906188
28 1.85162217404822 4.16908423531551
29 -0.876487026012718 9.32716484474937
30 -0.876486840636431 9.32716457703473
31 -0.876486849566861 9.32716480804548
32 1.47537635946017 7.22619670713603
33 -0.876486874919659 9.32716475597739
34 -1.03462300158007 7.65866327783639
35 0.849211201837903 7.78070688763188
36 1.47537637640149 7.22619684025338
37 -0.876487294710322 9.32716488583466
38 -0.876486785400608 9.32716475237541
39 0.803313333233306 4.82053246701076
40 -0.876486998986542 9.32716472086041
41 -0.876486809427286 9.3271647078757
42 -0.876487228646814 9.32716495381248
43 -0.876487255223746 9.32716531966689
44 0.849211162051282 7.78070664218364
45 1.47537636496958 7.22619672859335
46 -0.876487286765991 9.32716492418964
47 1.47537634980105 7.22619668055134
48 0.808016006656072 5.20741171317649
49 -0.876486806710966 9.32716477925028
50 1.86482243709502 6.883042990322
51 -1.03462304644872 7.65866317759655
52 -1.15610779395861 6.48875457705395
53 1.47537633714561 7.22619675651178
54 -1.03462264722572 7.65866300776501
55 -0.876486475266721 9.32716562564391
56 2.1487872936924 6.63357951469081
57 -0.876486836707883 9.32716467100039
58 0.849210983982596 7.78070692588882
59 -1.03462307269796 7.6586632610034
60 1.85351738791932 4.8144672168867
61 0.849211014360903 7.78070678683412
62 -0.876487109650959 9.32716476276531
63 -0.87648686997638 9.32716438071766
64 1.86482388880211 6.88304469456666
65 -0.876486825219464 9.32716487895016
66 0.80801614167796 5.20741185559651
67 -0.876487002083955 9.32716480866697
68 0.849211232857543 7.78070633689306
69 -0.876486627924595 9.32716486122413
70 0.849211009631645 7.78070685826738
71 -1.03462252486167 7.65866288134706
72 -1.03462255384322 7.65866288559525
73 1.45533507459046 3.18253104057894
74 -0.876487069231285 9.3271648725017
75 -0.876486770270391 9.32716477786283
76 0.817078085935735 5.83705261414456
77 -0.876486740925159 9.32716476512132
78 -1.0346223746814 7.6586626608229
79 -0.876486856493445 9.32716476122014
80 -0.876487087763714 9.32716489316897
81 1.4753763737071 7.22619676603397
82 -1.23415945929969 5.74864992329774
83 1.85162162545027 4.16908387863015
84 -0.876487079446352 9.32716492414817
85 2.14371971278112 2.78646415753535
86 1.45827545294141 5.20496178812065
87 -0.876486788753749 9.32716439922489
88 2.14010410944061 3.48536970013645
89 0.849211204746466 7.78070661939661
90 -0.876486823938298 9.32716459890115
91 -0.876486829872966 9.32716456247038
92 -0.87648678700847 9.32716459801247
93 -0.876486826221775 9.32716458292566
94 -0.876487252953665 9.3271647942093
95 -0.876487163457915 9.32716403250464
96 0.84921100158121 7.78070683752612
97 -0.876487259623253 9.32716488446025
98 -0.876487121012338 9.32716465853265
99 1.47537623336176 7.22619584024186
100 -0.876486815908277 9.32716473458136
101 0.849210918307122 7.78070702376076
102 -0.876486990027444 9.32716475698811
103 1.47537643229851 7.22619644772306
104 0.849211132841561 7.78070655788906
105 -0.876486743359071 9.32716453872104
106 -0.876487159399134 9.32716492853804
107 -0.876486998100864 9.32716487645049
108 -0.876486775958917 9.32716444837073
109 1.86482244921757 6.88304297079467
110 -0.87648654881772 9.32716564452703
111 0.849210959921685 7.78070694264555
112 1.45298146256751 4.17275654642688
113 -1.03462250912478 7.65866285695759
114 0.800534640047265 4.53954321051549
