"node" "R" "H"
1 0.661870207844408 4.16029408672144
2 0.374394108016036 8.24292650102376
3 0.177074487778125 4.50805225153707
4 -0.721614202311231 5.28415598742096
5 0.177751997259718 4.80029340832384
6 1.18249789431281 2.70937481949028
7 1.09876167168836 7.59817121368398
8 1.92114874899824 3.24117171586908
9 1.1829261289029 2.58811608624816
10 1.61195267981824 1.27861433258249
11 0.362956855087212 3.73804499017123
12 0.52338804194083 4.86146339832639
13 -2.88475005866246 9.5219912189092
14 1.3382192040665 4.04828887014639
15 0.531894755762884 8.10228672754763
16 -2.7725339917881 11.0940691809736
17 -0.328343389293554 5.71007580723883
18 -2.88474288767447 9.52198358987645
19 0.179635223774579 5.48651417090457
20 -2.92775955096558 8.95544651062466
21 1.97098233083166 1.79684716324597
22 0.176600858950006 3.59577004249951
23 0.792915919465004 7.86983360960143
24 0.179636468413268 5.48649240369831
25 1.40989942245164 3.97663907535137
26 1.48034126747572 2.28974677559152
27 -2.77252519167878 11.0941111938722
28 1.18229222105264 2.77495520938485
29 -2.95539938522874 8.60265620588819
30 -0.331098379737847 5.1517555701891
31 -0.709529556569509 6.75727812790344
32 1.480860229872 7.26062458832136
33 0.364004194651945 4.79798057986761
34 -1.32242487822364 7.36469214059993
35 0.368139626252845 6.32306180881719
36 0.363653571537482 4.61474315959621
37 -0.703963392604843 7.37753069497362
38 -1.31239175383548 7.97579245074006
39 1.34198681670049 2.12475564506268
40 -1.33297969200125 6.71024566877822
41 -1.28349114214937 9.73549757220755
42 -2.77252931697683 11.09411672085
43 1.09389458456373 4.06926549423078
44 0.190697317844067 8.40714345885923
45 1.41326475182378 7.31985168584501
46 -1.32855161933889 6.98595657681727
47 0.176446016465844 3.78188984463531
48 1.60500130944649 2.49386715044136
49 -0.709541314892812 6.75729275124949
50 2.68067973083166 6.20678621211331
51 0.785972210420194 3.66878734824213
52 -0.0486769270249385 4.14964389820813
53 -1.33880911493242 6.31273515285142
54 -2.92773216371069 8.9554013137209
55 0.661793869437269 3.69341486063747
56 0.788224180749409 2.67991899670646
57 0.363416885143333 4.45845988438374
58 -2.88471417762261 9.52194840046226
59 -0.703968761608158 7.37754110166496
60 1.60453732812653 2.65768175558638
61 1.34195397824115 7.38294911897639
62 -1.31237755025783 7.9757788415044
63 -2.77250816021641 11.0941045265091
64 1.48414489925641 1.62962259302632
65 -1.28347790910879 9.73539458681858
66 -1.34706249032182 5.79958919196452
67 -0.709539040099523 6.75729033769563
68 0.178206152992435 4.9832880554535
69 1.18537331646328 7.52151360420062
70 -1.28353054527249 9.735512757116
71 -0.326735761342385 5.99010039562797
72 -2.92778968377336 8.95547923492033
73 1.78307349508717 0.837267665165203
74 -0.0394539107826414 6.72400010371428
75 -0.0394481816173212 6.72404634182315
76 0.663210266815317 2.94767990474013
77 1.41032108106448 3.15297634339153
78 1.26718972076643 1.95478598228317
79 0.898415777306086 3.20222102715952
80 -1.31238511706056 7.97578941163809
81 0.792932170263293 7.8697810694534
82 1.62040421923305 0.508309319204135
83 1.60932801781224 1.61129887628499
84 -1.2834921887367 9.73547577759637
85 1.73177559920188 0.657999810408331
86 1.33871264455577 3.11527941854264
87 1.09875296914249 7.59822226561934
88 1.92447883048812 1.84360637370401
89 0.66507621921821 6.03081949319626
90 -1.31238762443562 7.97578899916812
91 -1.33647659302532 6.49296663313897
92 -0.703964022313717 7.37753146928855
93 -0.687381153113097 9.19636564378595
94 0.364003109574218 4.79798410958525
95 -0.719731940337492 5.53955479454837
96 -0.330391966408096 5.30726999309086
97 -3.00596655270689 7.97470033931682
98 -1.35477070332822 5.24705147958193
99 1.09456549917412 3.08445423702289
100 -0.68737455008628 9.19628690494385
101 -0.320652081320239 7.00061461207621
102 -2.95542220329008 8.60267294576353
103 1.77376567095202 7.0020459439044
104 1.26496286647151 2.34464404263351
105 -1.28350330811665 9.73548903645425
106 -0.712870600119564 6.37397087426754
107 -2.77253312621082 11.0941183364597
108 -0.330364966125535 5.30724306105338
109 1.18114281055995 4.48915522867337
110 -0.309003099997927 8.85563972782817
111 -0.687380644010303 9.19635865268939
112 2.14198161231091 1.88039874582045
113 0.183319274730667 6.504917365335
114 1.5460191926464 1.96574166996536
115 0.526432866314956 6.16729696493523
116 0.363005830478002 4.0916889377487
117 0.365174817082473 5.30186459171013
118 -0.308927992128364 8.85539175484504
119 -0.324457668012684 6.37558133153177
120 -0.324501235897815 6.37555925521396
121 1.09424884899464 3.26063693163768
122 0.897989109465208 4.26498641026052
123 -1.28349074357449 9.73549147782438
124 1.00544383538279 7.681020909914
125 0.785993554306943 4.1929863387567
126 0.669907431319918 7.9792410551077
127 -2.99229923754116 8.14249712109519
128 -2.772528804088 11.0941127182899
129 0.363658018819073 4.61473922811987
130 -0.703964093351231 7.37753054907269
131 1.18404329525332 2.32894064476166
132 -0.0485672530928422 4.22809663952894
133 -0.709538536394829 6.75729523436212
134 1.60956024340384 1.57433623849916
135 1.2654383016896 2.24731859468581
136 -0.030386251519661 8.6052916603345
137 1.48086141059912 7.2602122377233
138 0.78592949046538 4.03627810562512
139 -1.33297009169454 6.71023523212173
140 -1.28349019126665 9.73545983859785
141 0.785940427945448 3.89960107406292
142 1.00116464356066 2.89110935114503
143 0.522754501162361 4.45590663796867
144 0.523007479746841 4.63930845093046
145 -0.0439557110935761 5.70882934605687
146 0.18097237990756 5.8744280692712
147 -0.32950095930499 5.4895495484324
148 -1.28350525088423 9.73548765736057
